OWLS	Older Wiser Learning Students
OWP	Office of Water Programs
OWR	Office for Women's Research
OWU	Ohio Wesleyan University
OWU	Oklahoma Wesleyan University
OWU	OuterWorlds University
OWU	Online Writery University
OWU	One World University
OYO	On Your Own
OYR	One-Year Residence Program
OYU	Odlar Yurdu University
P	Professor
P	Physics
P	Party
P*	Prodigy
P-G	Post-Graduate
PA	Performing Arts
PA	Partial Accreditation
PA	Papers Applied
PA	Psychology Annex
PA	Public Administration
PA	Personal Advisor
PABIC	PAkistan Biotechnology Information Center
PAC	Preparatory Accelerated Course
PAC	Paint Alternative Competition
PAC	Project Advisory Committee
PACI	Partnerships for Advanced Computational Infrastructure
PACI	Prince Albert Collegiate Institute
PACO	Provost's Advisory Committee on Orientation
PACS	Peacemaking And Conflict Studies
PACSA	Philippine Association of Campus Student Adviser
PACT	Program For Academic Creative Talents
PAD	Presidents And Academic Deans
PADIG	Pastoral Development and Implementation Group
PAES	School of Physical Activity and Educational Services
PAF	Peer Advising Fellows
PAIC	Polish Academic Information Center
PALS	Presentation Association for Life and Service
PALS	Peer Assistant Leadership Students
PALS	Parker Associate Lecture Staff
PALS	Pedagogical Agent Learning Systems
PALS	Physical And Life Sciences
PAMS	Project Assignment Management System
PAMS	Poverty Analysis Macroeconomic Simulator
PAMS	Purdue Animal Manure Solutions
PAOD	Post Academisch Onderwijs Diergeneeskunde
PAPR	Plymouth Applied Plant Research
PAQ	Previously Answered Question
PAR	Participatory Action Research
PARTNERS	Partners As Researchers And Technologists Negotiating Educational Reform Strategies
PARTS	Performing Arts Research And Training Studios
PASS	Program And Semester Switch
PASS	Patron Satisfaction Survey
PASS	Portable Assisted Study Sequence
PASS	Peer-Assisted Study Sessions
PATH	Program for Appropriate Technology in Health
PATH	Partners for Advanced Transit and Highways
PAU	Pacific Adventist University
PAU	Pan Atlantic University
PAU	Palo Alto University
PAUT	Post-graduate Association of University of Tasmania
PAWDUIL	The Police Academy Wudil
PAWS	Personal Access Web for Students
PAWS	Producing, Acting, Writing Students
PB	Peter Bartram
PBA	Parker Bohn Academy
PBA	Palm Beach Atlantic University
PBHA	Phillips Brooks House Association
PBJ	Penn Bioethics Journal
PBS	Public Broadcasting Station
PBU	Philadelphia Biblical University
PBU	Pacific Basin University
PBUMS	Pacific Basin University Medical School
PC	Partial Credit
PCB	Physics, Chemistry and Biology
PCG	Partial Credit Guarantee
PCIU	Port City International University (Bangladesh)
PCIU	Port City International University
PCM	Physics Chemistry And Mathematics
PCME	Postgraduate Certificate in Medical Education
PCMM/IDI	Program in Cellular and Molecular Medicine/Immune Disease Institute
PCOP	Purdue Comparative Oncology Program
PCOP	Pre-Collegiate Opportunity Program
PCP	Peshtigo Cannibalism Project
PCQ	Pre-Course Questionnaire
PCTRC	Pediatric Clinical Translational Research Center (University of Colorado at Denver and Health Science Center and the Children’s Hospital)
PCU	Philippine Christian University
PCU	Port Chester University
PCU	Palmer Chiropractic University
PCU	Pacific Coast University
PCU	Pass Christian University
PCU	Plant Conservation Unit, University of Cape Town
PCU	Precision Camera University
PCUPR	Pontifical Catholic University of Puerto Rico
PD	Please Dad
PDC	Planetary Data Center
PDG	Particle Data Group
PDHPE	Personal Development, Health, and Physical Education
PDL	Passive Dynamic Walking Human Power and Robotics Lab
PDPU	Pandit Deendayal Petroleum University
PDS	Professional Development School
PDSA	Psychology Department Student Association
PDW	Passive Dynamic Walking Human Power and Robotics Lab
PE	Physical Education
PEBASIS	Himaprodi Pendidikan Bahasa dan Sastra Inggris Universitas Brawijaya
PEC	Post Education Consortium
PEER	Program for Extraordinary Experience Research
PEER	Professional Environmental Education Resources
PEG	Participation Education Group
PEL	Post-graduate Education Loan
PEL	Program for Experienced Learners
PEL	Protocol Engineering Laboratory
PEL	Paid Educational Leave
PELP	President's Emerging Leaders Program
PELP	Preparatory English Language Programme
PELP	Programa de Entrenamiento de Lideres Participativos
PELT	Philippines English Language Teaching
PEM	Prospective Evaluation Method
PEMB	Purdue Extension Means Business
PEMH	Philosophy and Ethics of Mental Health Programme
PEMJ	Physical Education Major course
PEMM	Physical Education Majors and Minors Club
PEMM	Program in Experimental aned Molecular Medicine
PEMM	Program for Excellence in Municipal Management
PEMN	Project Exceptional Minnesota
PEMS	Physical, Environmental, and Mathematical Sciences
PEMS	Pre and Early Modern Studies
PENN STATE	Pennsylvania State University
PENS	Politeknik Elektronika Negeri Surabaya
PEP	Pre Engineering Program
PEP	Personalized Education Plan
PEP	Personal Elective Project
PEP	Professional Experience Program
PEP	Project Exploration Program
PEP	Pharmacology Education Partnership
PEP	Publications, Education, And Presentations
PEPG	Program on Education Policy and Governance
PEPI	Personalized Evolutionary Participatory Information
PERC	Performance Evaluation Research Center
PERC	Private Enterprise Research Center
PERC	Princeton Environmental Reform Committee
PERC	Physiology Educational Research Consortium
PERC	Power Electronics Research Centre
PERF	Perfection
PERI	Pharmaceutical Education and Research Institute
PERI	Political Economy Research Institute
PERI	Physics and Engineering Research Institute
PERT	Preliminary Examination Review Team
PERUSA	Perspectives - United States of America history course
PEST	Plausible Excuse For Science And Technology
PEUA	Pan European University Apeiron
PEY	Professional Experience Year
PEY	Physical Education for Youth
PFA	Performing and Fine Arts
PFF	Preparing Future Faculty
PFIEV	Programme de Formation d'Ingénieurs d'Excellence au Vietnam
PFQ	Personal Feedback Questionnaire
PFUR	Peoples' Friendship University of Russia
PG	Post Graduate
PGFI	Penn Genome Frontiers Institute (University of Pennsylvania)
PGG	Physiology Graduate Group
PGIMER	Post-Graduate Institute of Medical Education and Research
PGL	Profile Grade Line
PGO	Procurement and Grants Office
PGP	Post-Graduate Program
PGR	Planning, Grants, and Research Office
PGR	Planning, Grants, And Research Director
PGR	Post-Graduate Research(er)
PGRI	Plant Genetic Resources Institute
PGRO	Planning, Grants, And Research Office
PGSA	Pennsylvania Governor's School for the Arts
PGU	Professional Growth Unit
PGY	Psychiatry Graduate Year
PGY	Post Graduate Year
PGY-1	first post-graduate year
PGY-2	second post-graduate year
PGY-3	third post-graduate year
PGY-4	fourth post-graduate year
PGY-5	fifth post-graduate year
PH	Pale Headed
PHA	Prince Hall Affiliated
PHASE	Peers Helping All Students Equally
PHC	Pan- Hellenic Council, Inc.
PHD	Playa Hatin Degree
PHE	Project for Historical Education, University of North Carolina
PHE	Planning for Higher Education
PHE	Physical Education
PHG	Program in Human Genetics
PHI	Packard Humanities Institute
PHI	Philosophy
PHI	Private Health Information
PHL	Philosophy
PHP	Division of Public Health Practice
PHRE	Preventive Human Rights Education
PHS	Post High School
PHSAA	Public Health Sciences Alumni Association (University of Alberta; Canada)
PHU	Pebble Hills University
PHU	Palm Harbor University
PHUHS	Palm Harbor University High School
PHX	University of Phoenix
PHY	Physics
PI	Pengajian Inggeris
PIA	Programme of Integrative Assignments
PIBT	Perth Institute of Business and Technology
PIC	Pioneer Involvement Center
PICAR	Program on International Conflict Analysis and Resolution
PICES	Purdue Interdisciplinary Center for Ecological Sustainability
PICES	Purdue Instructor Course Evaluation Service
PICK	Pace Inter Collegiate Karaoke
PICK	Professionalism Ingenuity Contribution And Knowledge
PICS	Partnership In Computational Sciences
PICS	Punjab Institute of Computer Science
PIE	People Institutes And Experiments
PIE	Physics Is For Everyone
PIE	Persons Institutes Experiments
PIE	Partners for Inclusive Employment
PIEAS	Pakistan Institute of Engineering & Advanced Sciences
PIGS	Progression In Glaucoma Scholars
PIHMS	Pacific International Hotel Management School
PII	Pork Industry Institute, Texas Tech University
PIL	Program of Instruction for Lawyers
PILC	Pondicherry Institute of Linguistics and Culture
PILD	Performance Improvement and Leadership Development
PILF	Public Interest Law Fund
PILM	Picower Institute for Learning and Memory
PILOT	Pharmaceutical Industry Leaders Of Tomorrow
PILOT	Professional Indian Leaders Of Tomorrow
PILOT	Programs In Leadership And Organizational Training
PILOT	Program In Leadership And Organizational Training
PIM	Pathology Immunology And Microbiology
PIMS	Pittsburgh Institute Of Mortuary Science
PIMS	Program In Medical Sciences
PIMS	Pakistan Institute of Management Sciences
PINC	Psychoanalytic Institute of Northern California
PINC	Permaculture Institute of Northern California
PIND	Pakistan Institute of National Development
PIRP	Program on Information Resources Policy
PIS	Phuket International School (Quality Schools International)
PISA	Programme For International Student Assessment
PISA	Program For International Student Assessment
PIT	Pennsylvania Institute of Technology
PIT	Pepperdine Improv Troupe
PITC	Princeton Information Technology Center
PITE	Provincial Institute of Teachers Education
PITMA	Programa Industrial y Tecnológico Medioambiental
PITT	University of Pittsburgh
PIU	Pacific Islands University
PIU	Piedmont International University
PIU	Pioneer International University
PJA	Portland Jewish Academy
PJM	Pacific Journal Of Mathematics
PJMS	Policy Journalism and Media Studies
PJN	Peter J. Neumann
PJR	Dr. Patrick J. Roache
PJU	Patrick John University
PKU	Peking University
PLA	Politics Law And Autism
PLAB	Professional And Linguistic Assessment Board
PLAR	Prior Learning Assessment and Recognition
Plasu	Plateau State University
PLC	Platoon Leaders Class
PLC	Programming Learning Center
PLCS	Portuguese Literacy Cultural Studies
PLI	Practicing Law Institute
PLI	Pro-language Institute
PLI	Pacific Language Institute
PLNU	Point Loma Nazarene University
PLO	Prescribed Learning Outcome
PLS	Personalized Learning System
PLSB	Physical Life Sciences Building
PLSKP	Program on Leadership Studies for Keeping the Peace
PLT	Programming Languages Team
PLU	Pacific Lutheran University
PLUM	Programming Languages at the University of Maryland
PLUS	Parents' Loan for Undergraduate Students
PLUTO	Purdue Libraries Undergraduate Tutorial Online
PLUTO	Pacific Lutheran University Teaching Online
PM	Philosophy Methodology
PMC	Pacific Microelectronics Centre
PMC	Program Management Course at DSMC
PMI	Pacific Music Institute
PMJ	Postgraduate Medical Journal
PMK	Professional Military Knowledge
PMP	Placement Management Partnership
PMS	Peninsula Medical School
PMSL	Peloponnese Meditation Society And Language
PMSP	Pre-Matriculation Summer Program
PMT	Pre - Medical Test
PMU	Purdue University Memorial Union
PMU	Periyar Maniammai University
PMU	Pest Management University
PMU	Paracelsus Medical University
PMUC	Purdue University Memorial Union Club
PMUC	Philadelphia Multi University Center
PMUG	Princeton Macintosh Users Group (Princeton University; New Jersey)
PMUG	Purdue Mathematica Users Group (Purdue University; West Lafayette, IN)
PMV	Prem Maha Vidhyalaya
PN	Proper Name
PNA	Principles of Naval Architecture
PNI	Psychiatric Neuro- Imaging
PNQ	Post Numbered Questions
PNS	Perpetual Named Scholarship
PNU	Physics News Update
PNU	Philippine Normal University
PNU	Payame Noor University
PNU	Princess Nora University
PNU	Princess of Naradhiwas University
POD	Principles Of Design
POE	Program Of Emphasis
POETS	Providing Other Entertainment To Students
POI	Point Of Information
POK	Perspectives On Knowledge
POLAR	Parents On-Line to Academics and Records
POME	Philosophy Of Math Education
PON	Program on Negotiation
PONSACS	Program on Nonviolent Sanctions and Cultural Survival
POOP	People On Other People
POP	Professor Of the Planet
POPS	Power Of Positive Students
POPS	Patrons Of Performing Students
POQ	Per Order of Questions
PORM	Policy on Research Misconduct
POS	Program Of Studies
POS	Principles Of Surgery
POSM	Program Of Study Management
POSSE	Peers Organized to Support Student Excellence
POU	Pythagorean Olympic University
POW	Problem Of the Week
POWL	Physics Open Workstation Laboratory
PPA	Patriot Parents Association
PPAC	Premedical Professions Advisory Committee
PPARC	Population, Policy and Aging Research Center (Duke University; Durham, NC)
PPE	Philosophy, Politics, and Economics
PPE	Poverty, Population, and Environment
PPE	Programs in Professional Education
PPE	Philosophy, Political science and Economics
PPE	Pharmacy Practice Experience
PPKE	Pázmány Péter Katolikus Egyetem
PPPL	Princeton Plasma Physics Laboratory
PPRC	Pacific Northwest Pollution Prevention Resource Center
PPS	Philosophy Paradigm Studies
PPS	Physician Practice System
PPST	Pre Professional Skills Test
PPU	Palestine Polytechnic University
PPU	Point Park University
PQ	Pop Quiz
PQB	Program In Quantitative Biology
PQD	ProQuest Digital Dissertations
PQD	Prequential Quantum Dynamics
PQG	Postharvest Quarantine and Genetics Research Unit
PQS	Progetto Qualità nella Scuola
PQU	Power Quality University
PR	Personal Records
PR	Prerequisite Required
PRAC	Program Review and Assessment Committee
PRAT	Pharmacology Research Associate Training
PRB	Philosophy Research Base
PRC	Professional Referral Committee
PRC	Packaging Research Center
PRC	Population Research Center
PRC	Petroleum Research Center
PRCY	Pre-Radiology Clinical Year
PRE-REQ	Pre- Requisite
PREP	Post Registration Education Practice
PREP	Preview Registration and Environment Program (University of Louisiana at Monroe)
PREQ	Prerequisite
PRG	Programming Research Group (Oxford University)
PRH	Personality and Human Relations
PRI	Paleontological Research Institution
PRI	Population Research Institute
PRI	Pacific Research Institute
PRIDE	Personal Responsibility Includes the Dorm Environment
PRIO	Peace Research Institute of Oslo
PRISM	Performance and Registration Information System Management
PRK	Professional Research and Knowledge
PRMU	Piri Reis Maritime University
PROBE	Presenting Research Orally To Broaden Exposures
PROBE	Power Research Organization for Basic Energy
PROBE	Personal Research On Basically Everything
PROCESS	Participation Responsibility Openness Commitment Experimentation Sensitivity Sense
PROF	Professor
PROI	Professional Role Orientation Inventory
PROI-PT	Professional Role Orientation Inventory for Physical Therapists
PROM	Promenade
PROTECT	Pagans Reaching Out To Educate the Campus Together
PROUD	Puppy Raisers of the University of Delaware
PROUNI	Programa Universidade
PRP	Policy Research Project
PRPDC	Pacific Regional Planetary Data Center
PRSU	Pt Ravishankar Shukla University
PRSU	Pandit Ravishankar Shukla University
PRTEU	Program for Rewarding Teaching Excellence of Universities
PRTP	Post-graduate Research Training Program
PRUE	Public Relations and University Extension
PS	Pirate School
PS	Positively Superior
PS	Payson Smith Hall, University of Southern Maine
PS	Political Science
PSA	Peel Summer Academy
PSA	Philippine Student Association
PSA	Pakistan Student Association
PSA	Potential Student Athlete
PSA	Puntland Students Association
PSAT	Preliminary Scholastic Aptitude Test (former name)
PSAU	Pampanga State Agricultural University
PSAU	Prince Sattam bin Abdulaziz University
PSB	Pickering School Of Ballet
PSC	Pioneer Student Center
PSC	Project Steering Committee
PSCC	President's Sustainable Campus Committee (Cornell)
PSCC	Professional and Student Chapters Committee
PSDM	Problem Solving and Decision Making
PSDU	Penn State denotes universality:
PSE	Pre Study Environment
PSE	Physics For Scientists And Engineers
PSE	Problem Solving Environment
PSE	Pennsylvania State University, Erie
PSGV	Penn State Great Valley
PSH	Pennsylvania State University, Hazleton
PSHRS	Penn State Hotel & Restaurant Society
PSI	Probability, Statistics, and Inference
PSI	Personalized System of Instruction
PSI	Psychology Slander Intuition
PSI	Paranormal Studies Institute
PSI	Post Secondary Institution
PSI	Psychology Student Instructor
PSI	Parapsychology Studies Institute
PSI	Perimeter Scholars International
PSID	Philippine School of Interior Design
PSIP	Phoenix Student Interns Program
PSIP	Penn Student Insurance Plan
PSIS	Postsecondary Student Information System
PSIS	Pailan School of International Studies
PSJ	Pulliam School of Journalism
PSL	Physics Soccer League
PSLU	Pyatigorsk State Linguistic University
PSLV	Penn State Lehigh Valley
PSM	Ponce School of Medicine
PSN	Public Service Network
PSO	Psychology Student Organization
PSO	Post Secondary Option
PSPC	Political Science Program Council
PSPU	Perm State Pedagogical University
PSPU	Penza State Pedagogical University
PSS	Problem for Self Study
PSSA	Purdue Student Society of Arboriculture
PSSC	Park Student Success Center (Park University)
PSSC	Public Service Satellite Consortium (University of Maryland)
PSST	Philippino Students Stand Together
PSTU	Patuakhali Science and Technology University
PSTU	Perm State Technical University
PSTU	Potti Sreeramulu Telugu University
PSU	Pennsylvania State University
PSU	Polotsk State University
PSU	Prince Of Songkla University
PSU	Portland State University
PSU	Penn State University
PSU	Plymouth State University
PSU	Prince Sultan University
PSU	Pittsburg State University
PSUAC	Penn State University Athletic Conference
PSUC	Plattsburgh State University College
PSULC	Pangasinan State University Lingayen Campus
PSUT	Princess Sumaya University for Technology
PSW	Pennsylvania School of Social Work
PSYD	Purdue Study of Youth Development
PT	Practice Test
PT	Prepared Thoroughly
PT/OT	Physical Therapy and Occupational Therapy
PTA	Practical Teaching Assignment
PTB	Physikalisch Technische Bundesanstalt
PTB	Physikalish Technische Bundesanstalt
PTC	Publishing Technology Centre
PTC	Publishing Technology Center
PTD	Presentation Technology Department
PTD	Participatory Technology Development
PTE	Permission To Enroll
PTE	Pecsi TudomanyiEgyetem
PTF	Part Time Faculty
PTI	Pacific Training Institute
PTP	Parallel Track Path
PTPP	Professional Teacher Preparation Program
PTPU	Psychobiology of Temporal Processes Unit
PTRS	Physical Therapy Rehabilitation Science
PTTA	Professional Therapists' Training Academy
PTTP	Pivotal Teachers Training Programme
PTU	Print Tec University
PTU	Punjab Technical University
PTY	Program for Talented Youth
PU	Pennsylvania University
PU	Public University
PU	Persecution University
PU	Private Universities
PU	Punjab University
PU	Patna University
PU	Purdue University
PU	Pre University
PU	Princeton University
PU	Pixar University
PUA	Peoples University of the Americas
PUA	Pharos University in Alexandria
PUAA	Peking University Alumni Association
PUB	Partnership of University and Business
PUB	Princeton University Ballet
PUBA	Public Administration Program (University of Hawaii)
PUC	Pontificia Universidad Catolica
PUC	Pre University Course
PUC	Purdue University Calumet
PUC	Pre University Courses
PUCC	Purdue University Computing Center
PUCC	Pacific Undergraduate Community Council
PUCC	Pontificia Universidad Catolica de Chile
PUCC	Purdue University Consulting Club
PUCC	Purdue University Cricket Club
PUCC	Purdue University Calumet Campus
PUCHD	Panjab University, Chandigarh
PUCIT	Punjab University of Information Technology
PUCIT	Punjab University College of Information Technology
PUCL	Purdue University Cytometry Laboratories
PUCSC	Panjab University Campus Students Council
PUCSD	Pune University Computer Science Department
PUDL	Princeton University Digital Library
PUE	Pre University Education
PUEA	Presbyterian University of East Africa
PUEA	Princeton University Energy Association
PUEB	Poznań University of Economics and Business
PUECN	Purdue University Engineering Computer Network
PUET	Princeton University Equestrian Team
PUF	President's Undergraduate Fellowship Program
PUF	Permanent University Fund
PUF	Partner University Fund
PUFS	Pusan University of Foreign Studies
PUFS	Pyongyang University of Foreign Studies
PUGE	Princeton University Gospel Ensemble
pUHD	plasmid University of Houston-Downtown
PUI	Predominately Undergraduate Institutions
PUIC	Plymouth University International College
PULC	Punjab University Law College
PULP	Pretoria University Law Press
PULP	Princeton University Language Project
PULP	Pakistani Universities Linkages Project
PULSE	Planning University Life Student Events
PULSE	Pre University Learning System Experience
PUMS	Poznan University of Medical Science
PUMS	Palacky University Medical School
PUMS	Poznan University of Medical Sciences
PUNK	People Under New Knowledge
PUO	Princeton University Orchestra
PUP	Polytechnic University of the Philippines
PUP	Princeton University Press
PUPIL	Prison University Partnerships In Learning
PUPN	Private University Products and News
PUPP	Princeton University Preparatory Program
PUPR	Polytechnic University of Puerto Rico
PUPSJ	Polytechnic University of the Philippines San Juan
PURP	Princeton University Retirement Plan
PURSE	Promotion of University Research and Scientific Excellence
PUSA	Pune University Statistics Association
PUSA	Polytechnic University Staff Association
PUSB	Presses universitaires de Saint Boniface
PUSET	Purbanchal University School of Engineering and Technology
PUSH	Parents United to Stop Hazing
PUST	Pyongyang University of Science and Technology
PUST	Pabna University of Science and Technology
PUST	Pontificia Università San Tommaso d'Aquino (Italian: St. Thomas Aquinas Pontifical University; Rome, Italy)
PUSU	Panjab University Students Union
PUT	Poznan University of Technology
PUTA	Peshawar University Teachers Association
PUTA	Punjabi University Teachers Association
PVAMU	Prairie View Agricultural and Mechanical University
PVAMU	Prairie View A M University
PVS	Physical Volcanology Section
PW	Pre War
PWI	Professional Writing Institute
PWI	Predominately White Institution
PWT	Penn World Table, Center for International Comparisons of Production, Income and Prices, University of Pennsylvania
PWU	Pacific Western University, Hawaii
PWU	Philippine Women's University
PWU	Peter Willemoes University
PWUT	Power and Water University of Technology
PZ	Project Zero ( Harvard Graduate School of Education)
PZB	Paedagogische Zentralbibliothek
Q	Question
Q2S	Quarter to Semester
QA	Question and Answer
QA	Qualified Admissions
QA	Question and Answering
QAC	Questionnaire Assistance Center
QAC	Quality Assurance Check
QAD	Question Answer Detail
QAI	Quality Assurance Institute
QAR	Question Answer Relationship
QAR	Question and Answer Segment
QASMS	Quaid-i-Azam School of Management Sciences
QB	Question Blank
QBA	Quantitative Business Analysis
QBN	Queensland Biodiversity Network
QC	Quantum Chemistry
QC	Queens College
QCA	Qualifications And Curriculum Authority
QCARE	Center for Quality of Care Research and Education
QCC	Quantum Computation Center
QCC	Quantum Computation/ Cryptography
QCEL	Quantum Computer Emulation Library
QCGU	Queensland Conservatorium Griffith University
QCL	Quantum Chemistry Laboratory
QCL	Quantum Computer Library
QCP	Quality Color Printer
QCPU	Quezon City Polytechnic University
QDL	Questionnaire Design Laboratory
QDS	Questionnaire Development System
QDT	Qualitative Decision Theory
QDU	Qing Dao University
QE	Question Essay
QED	Quod Erat Demonstrantum
QED	Quod Erat Demonstratum
QEH	Queen Elizabeth Hall
QET	Quality Engineering Technology
QET	Qualifying English Test
QETD	Quality Engineering Technology Department
QEUH	Queen Elizabeth University Hospital
QF	The Question Focus
QFK	Quest For Knowledge
QFT	Quantum Field Theory
QFT	Quantitative Feedback Theory
QHI	Queensland Horticulture Institute
QHQ	Question Hypothesis Question
QIAU	Qazvin Islamic Azad University
QIP	Qualified Institutional Placement
QL	Quite Late
QLC	QuarterLife Crisis
QLR	Quinnipiac Law Review
QME	Quantitative Methods in Ecology
QML	Quality Managed Learning
QMP	Quantitative Methodology Program
QMQ	Quality of Motivation Questionnaire
QMU	Queen Margaret University
QMUL	Queen Mary University of London
QNA	Question And Answer
QND	Quincy Notre Dame
QNL	QoS Networking Laboratory, Boston University
QNO	Question Number
QNS	Questions
QNT	Quantitative Mathematics course
QNU	Qinghai Normal University
QOD	Question Of the Day
QOH	Quantification of Humans
QOOE	Quantum Optics and Opto- Electronics
QOP	Questions on Paper
QOT	Quality of Teaching
QOU	Al- Quds Open University
QOU	Quds Open University
QP	Question Proof
QPA	Quality Point Average
QPI	Quality Point Index
QPV	Quality Point Value
QQC	Quiz Question Contribution
QQM	Qualitative and Quantitative Methods
QRC	Quaternary Research Center
QRC	Qualitative Research Center
QRC	Queer Resource Center, California State University, Northridge
QRC	Quality Resource Center
QRE	Quality and Reliability Engineering
QRE	Industry/University Cooperative Center for Quality and Reliability Engineering
QRG	Qualitative Reasoning Group, Northwestern University
QRP	Queretaro Research Project
QRPS	Quintana Roo Speleological Survey
QRU	Qualitative Research Unit
QS	Question Set
QSB	Quantitative Systems for Business
QSC	Quantitative Skills Center
QSI	Quality Schools International
QSS	Quick Survey Service
QSU	Qualitätsmanagement Sicherheits- und Umweltschutzmanagement
QT	Question Take
QT	Question Test
QTI	Question And Test Interoperability
QTI	Questions And Test Interoperability
QTI	Quapaw Technical Institute
QTP	Quality Teacher Program
QTP	Qualified Tuition Program
QTP	Quantum Test Program
QTT	Qualifying To Teach
QU	Qad University
QU	Quinnipiac University
QU	Quincy University
QU	Qaseem University
QU	Qatar University
QU	Queens University
QUAA	Quebec University Athletic Association
QUAA	Quebec Universities Athletic Association
QuARMS	Queen’s university Accelerated Route to Medical School
QUB	Queen's University of Belfast
QUB	Queens University Belfast
QUBBC	Queen's University Belfast Boat Club
QUBS	Queen's University Biological Station (Lake Opinicon, Ontario)
QUBS	Queen's University Biological Station
QUBSU	Queen's University Belfast Students' Union
QUC	Queen's University Coventry
QUC	Queens University of Charlotte
QUEST	Queen's University Evaluation System For Teaching
QUEST	Quincy University Early Start
QUFL	Quebec University Football League
QUI	Queens University Index
QUIC	Queen's University International Centre
QUIC	Queen's University Investment Counsel
QUL	Quality of University Life
QUMS	Qazvin University of Medical Sciences
QUPA	Queen's University Policy Association
QUQ	Quincy University Quincy
QUS	Questions
QUSL	Quinnipiac University School of Law
QUST	Qingdao University Of Science And Technology
QUST	Qingdao University Of Science And Technolgy
QUT	Queensland University of Technology
QVB	Queen Victoria Building
QWL	Quest Writing Laboratory
QXQ	Question by Question
QZU	Qiongzhou University
R	Room
R	Repeat
R	Research
RA	Resident Assistant
RA	Regional Academy
RA	Research Assistant
RA	Research Analysis
RAC	Resident Activity Committee
RAC	Revue d'Anthropologie des Connaissances
RACE	Rajkamal Academy Of Cinematic Excellence
RACN	Rij Analyse Centrum Nederland
RACU	Russian American Christian University
RAD	Recreation Academic Development
RAE	Research Assessment Exercise
RAG	Raising And Giving)
RAIN	Registration and Academic Information Network
RAIT	Ramrao Adik Institute of Technology
RALU	Retirees Association of Lakehead University
RAP	Research Assistance for Papers
RAP	Research, Author, and Publish
RAP	Residential Academic Program
RAPID	Research And Policy In Development
RAPS	Regents And Presidential Scholars
RAS	Registration, Admissions, and Status
RAS	Russian Academy Of Sciences
RAS	Registration, Admission, and Status
RASCAL	Research And Special Collections Available Locally
RAST	Raster Anschluss Steck Technik
RAT	Recruit At Tech
RAU	Russian American University
RAU	Randse Afrikaanse Universiteit
RAU	Rajendra Agricultural University
RAU	Royal Agricultural University
RAU	Rajendra Agriculture University
RAU	Rand Academic University
RAUW	Rwanda Association of University Women
RAWR	Reporting Actions With Resiliency (UST)
RB	Research Board
RB	Review Board
RBDD	Rare Bleeding Disorders Database
RBRU	Reproductive Biology Research Unit
RBS	Reis Biological Station
RBS	Rare Book School, University of Virginia
RBS	Rotterdam Business School
RBT	Robotics
RBT	Rare Book Team
RBTU	Research based Teaching University
RBU	Real Basic University
RBU	Rabindra Bharati University
RBU	Red Bull University
RBU	Rabindra Bharti University
RBU	Running Back University
RCA	Research, Challenge, and Application
RCAC	Research of Communication for Advanced Computing
RCAC	Regent Candidate Advisory Council
RCAC	Rosen Center for Advanced Computing
RCDP	Research Career Development Programs
RCE	Rutgers Cooperative Extension
RCI	Research Computing Initiative
RCI	Research Centre Imarat
RCIR	Research Center for Information Resources
RCM	Royal Conservatory of Music
RCN	Research Coordination Network
RCO	Regional Campus Organizer
RCOP	Research Center for Optical Physics
RCP	Research Consultation Program
RCPOR	Roper Center for Public Opinion Research, University of Connecticut
RCR	Responsible Conduct of Research
RCRC	Research Consultants' Review Committee
RCRC	Reactor Catalysis Research Center
RCS	Rensselaer Computing System
RCS	Rural Clinical School
RCSSD	Royal Central School of Speech and Drama
RCU	Ricky Carmichael University
RCU	Reformed Church University
RD	Regular Decision
RDC	Resource Development Center
RDD	Research Data Design
RDI	Rural Development Institute
RDLDL	Rutgers Distributed Laboratory for Digital Libraries (Rutgers University; New Jersey)
RDM	Re-AdMission
RDSA	Rice Digital Scholarship Archive (Rice University; Houston, TX)
RDTR	Research Division Technical Report
REACH	Research Education And Action For Cooperatives And Health
REACH	Research Experiences in Algebraic Combinatorics at Harvard
READ	Reach Excellent Academic Dreams
READ	Reinforcing Education And Development
REAP	Raising The Educational Achievement Of Paraprofessionals
REB	Research Ethics Board
REBIUN	Red de Bibliotecas Universitarias Españolas
RECSAM	Regional Centre for Education in Science and Mathematics
RECUN	International Recticel University
REDI	Renewable Energy Development Institute
REF	Research Excellence Framework
REGS	Research Experiences for Graduate Students
REHIS	Royal Environmental Health Institute of Scotland
REJ	Reject
RELC	Regional English Language Center
REQ	Requirement
RERC	Radio Education and Research Center
RERC	Rehabilitation Engineering Research Center
RET	Resources For Educational Technology
RET	Research Experience for Teachers
REU	Research Experiences For Undergraduates
REU	Research Experience For Undergraduates
ReUP	Rescale University Program
REV	Review
RF	Relevant Feedback
RF	Related Field
RFA	Request For Applications
RFA	Request For Application
RFA	Requirements For Accreditation
RFF	Resources For the Future
RFID	Radio-frequency identification
RFK	Raum Funktionales Konzept
RFP	Really Free Parking
RFP	Recommendation From Peers
RFP	Request For Proposal
RFUMS	Rosalind Franklin University of Medicine and Science
RFZ	Rucken- und Fortbildungs- Zentrum
RG	Registered Grade
RGE	Resource for Genetic and Epidemiologic Research
RGI	Reproductive Genetics Institute
RGIT	Robert Gordon Institute of Technology
RGIT	Rajiv Gandhi Institute of Technology
RGL	Research Group Laboratories
RGNUL	Rajiv Gandhi National University of Law
RGP	Research Graduate Program
RGS	Rand Graduate School
